.
UPD000496,CUST00385,2025-10-09 00:10:30,city,space,skill,DELETE,2025-10-09 00:10:30,2025-10-11 00:10:30,False
UPD000497,CUST00689,2025-07-21 20:10:18,state,throw,there,UPDATE,2025-07-21 20:10:18,2025-07-22 20:10:18,True
UPD000498,CUST00273,2026-03-06 19:48:01,email,floor,challenge,UPDATE,2026-03-06 19:48:01,2026-03-31 19:48:01,False
UPD000499,CUST00847,2025-12-14 01:38:45,loyalty_tier,accept,central,DELETE,2025-12-14 01:38:45,2026-02-06 01:38:45,True
UPD000500,CUST00770,2025-06-05 09:17:32,email,yard,deal,DELETE,2025-06-05 09:17:32,2025-07-27 09:17:32,False
UPD000501,CUST00016,2025-08-07 02:11:42,phone,have,improve,INSERT,2025-08-07 02:11:42,2025-09-27 02:11:42,True
UPD000502,CUST00416,2025-05-09 10:34:10,city,begin,church,DELETE,2025-05-09 10:34:10,2025-06-04 10:34:10,False
UPD000503,CUST00090,2025-05-16 23:14:00,city,just,shake,UPDATE,2025-05-16 23:14:00,2025-05-31 23:14:00,False
UPD000504,CUST00989,2025-05-30 04:07:36,loyalty_tier,call,market,DELETE,2025-05-30 04:07:36,2025-07-24 04:07:36,True
UPD000505,CUST00091,2025-12-15 15:23:08,phone,trip,hospital,UPDATE,2025-12-15 15:23:08,2025-12-19 15:23:08,False
UPD000506,CUST00512,2025-09-11 02:06:12,email,television,buy,INSERT,2025-09-11 02:06:12,2025-10-24 02:06:12,True
UPD000507,CUST00173,2025-11-28 21:02:58,city,wear,join,INSERT,2025-11-28 21:02:58,2025-12-09 21:02:58,False
UPD000508,CUST00150,2025-11-03 23:53:15,state,window,quality,INSERT,2025-11-03 23:53:15,2025-12-02 23:53:15,True
UPD000509,CUST00123,2025-08-08 06:38:34,city,quite,soldier,INSERT,2025-08-08 06:38:34,2025-09-14 06:38:34,False
UPD000510,CUST00918,2026-01-30 19:41:46,phone,population,treat,DELETE,2026-01-30 19:41:46,2026-03-04 19:41:46,False
UPD000511,CUST00746,2025-11-16 14:14:28,state,commercial,least,UPDATE,2025-11-16 14:14:28,2025-11-21 14:14:28,True
UPD000512,CUST00379,2025-05-16 07:28:23,email,situation,company,UPDATE,2025-05-16 07:28:23,2025-07-14 07:28:23,False
UPD000513,CUST00835,2025-07-26 15:00:44,loyalty_tier,here,born,UPDATE,2025-07-26 15:00:44,2025-09-09 15:00:44,True
UPD000514,CUST00326,2026-01-10 18:29:07,loyalty_tier,of,trip,UPDATE,2026-01-10 18:29:07,2026-02-06 18:29:07,True
UPD000515,CUST00534,2025-10-11 00:16:04,loyalty_tier,statement,blood,INSERT,2025-10-11 00:16:04,2025-10-26 00:16:04,True
UPD000516,CUST00720,2025-06-09 01:16:16,phone,notice,vote,INSERT,2025-06-09 01:16:16,2025-07-06 01:16:16,True
UPD000517,CUST00528,2025-05-24 05:24:30,email,wish,bag,UPDATE,2025-05-24 05:24:30,2025-07-23 05:24:30,False
UPD000518,CUST00267,2025-06-01 22:36:34,email,later,give,DELETE,2025-06-01 22:36:34,2025-06-21 22:36:34,True
UPD000519,CUST00460,2025-12-05 20:18:08,city,society,collection,INSERT,2025-12-05 20:18:08,2026-01-01 20:18:08,False
UPD000520,CUST00342,2025-12-16 01:12:51,state,attention,remain,DELETE,2025-12-16 01:12:51,2026-02-11 01:12:51,True
UPD000521,CUST00935,2025-06-10 23:33:14,phone,design,green,INSERT,2025-06-10 23:33:14,2025-07-25 23:33:14,True
UPD000522,CUST00570,2025-11-23 22:39:36,city,effort,training,UPDATE,2025-11-23 22:39:36,2026-01-03 22:39:36,False
UPD000523,CUST00690,2025-06-24 07:10:43,email,site,people,UPDATE,2025-06-24 07:10:43,2025-07-14 07:10:43,True
UPD000524,CUST00835,2026-01-15 01:51:47,state,focus,close,INSERT,2026-01-15 01:51:47,2026-02-23 01:51:47,True
UPD000525,CUST00455,2026-01-17 12:22:04,email,past,campaign,DELETE,2026-01-17 12:22:04,2026-03-04 12:22:04,True
UPD000526,CUST00092,2026-01-21 07:38:13,loyalty_tier,herself,some,DELETE,2026-01-21 07:38:13,2026-02-01 07:38:13,False
UPD000527,CUST00780,2025-08-21 13:05:31,email,exactly,much,INSERT,2025-08-21 13:05:31,2025-08-27 13:05:31,False
UPD000528,CUST00309,2025-10-10 06:49:50,email,others,turn,INSERT,2025-10-10 06:49:50,2025-10-26 06:49:50,False
UPD000529,CUST00057,2025-06-11 23:32:24,state,beautiful,by,INSERT,2025-06-11 23:32:24,2025-07-15 23:32:24,True
UPD000530,CUST00747,2025-07-02 12:26:48,phone,statement,chair,DELETE,2025-07-02 12:26:48,2025-08-01 12:26:48,False
UPD000531,CUST00366,2025-09-22 15:12:49,state,many,account,INSERT,2025-09-22 15:12:49,2025-11-09 15:12:49,True
UPD000532,CUST00477,2025-10-08 10:27:38,loyalty_tier,worker,my,UPDATE,2025-10-08 10:27:38,2025-11-24 10:27:38,True
UPD000533,CUST00927,2025-10-17 03:34:23,state,chair,financial,INSERT,2025-10-17 03:34:23,2025-11-21 03:34:23,False
UPD000534,CUST00725,2025-08-18 02:03:58,phone,exist,know,INSERT,2025-08-18 02:03:58,2025-09-16 02:03:58,True
UPD000535,CUST00817,2025-10-14 06:20:53,city,executive,heavy,INSERT,2025-10-14 06:20:53,2025-12-06 06:20:53,False
UPD000536,CUST00936,2026-03-11 02:38:33,email,get,east,INSERT,2026-03-11 02:38:33,2026-03-14 02:38:33,False
UPD000537,CUST00885,2025-10-12 02:23:52,city,school,industry,DELETE,2025-10-12 02:23:52,2025-11-21 02:23:52,False
UPD000538,CUST00687,2025-08-22 22:36:37,phone,music,approach,INSERT,2025-08-22 22:36:37,2025-10-08 22:36:37,False
UPD000539,CUST00220,2025-05-29 13:11:36,email,small,just,DELETE,2025-05-29 13:11:36,2025-07-14 13:11:36,False
UPD000540,CUST00354,2026-01-08 04:18:52,city,go,bag,INSERT,2026-01-08 04:18:52,2026-02-13 04:18:52,True
UPD000541,CUST00517,2026-03-15 07:25:38,city,again,entire,INSERT,2026-03-15 07:25:38,2026-04-17 07:25:38,True
UPD000542,CUST00662,2026-03-12 23:50:51,city,yourself,nearly,UPDATE,2026-03-12 23:50:51,2026-03-20 23:50:51,False
UPD000543,CUST00038,2026-02-01 20:42:01,state,school,very,DELETE,2026-02-01 20:42:01,2026-03-05 20:42:01,False
UPD000544,CUST00275,2025-11-06 10:49:15,state,add,have,INSERT,2025-11-06 10:49:15,2026-01-01 10:49:15,False
UPD000545,CUST00441,2026-01-02 21:50:20,state,begin,memory,DELETE,2026-01-02 21:50:20,2026-01-27 21:50:20,False
UPD000546,CUST00461,2025-05-31 14:22:18,state,child,truth,DELETE,2025-05-31 14:22:18,2025-06-11 14:22:18,False
UPD000547,CUST00324,2026-02-03 20:02:12,city,far,near,INSERT,2026-02-03 20:02:12,2026-03-19 20:02:12,False
UPD000548,CUST00571,2025-11-07 03:56:12,email,make,mother,DELETE,2025-11-07 03:56:12,2025-12-13 03:56:12,False
UPD000549,CUST00394,2025-08-09 19:13:56,state,theory,lawyer,DELETE,2025-08-09 19:13:56,2025-08-29 19:13:56,True
UPD000550,CUST00183,2025-07-06 00:58:27,city,cell,discuss,INSERT,2025-07-06 00:58:27,2025-07-19 00:58:27,True
UPD000551,CUST00265,2025-12-07 10:58:52,phone,avoid,next,INSERT,2025-12-07 10:58:52,2025-12-24 10:58:52,False
UPD000552,CUST00268,2025-10-27 16:34:32,phone,three,tend,UPDATE,2025-10-27 16:34:32,2025-11-28 16:34:32,False
UPD000553,CUST00729,2025-12-30 13:09:34,city,deep,then,DELETE,2025-12-30 13:09:34,2026-02-17 13:09:34,True
UPD000554,CUST00809,2025-10-23 12:25:20,email,food,although,DELETE,2025-10-23 12:25:20,2025-12-15 12:25:20,False
UPD000555,CUST00668,2025-09-13 07:38:06,state,language,cultural,INSERT,2025-09-13 07:38:06,2025-11-05 07:38:06,True
UPD000556,CUST00166,2025-10-01 12:50:17,loyalty_tier,certainly,ahead,UPDATE,2025-10-01 12:50:17,2025-11-06 12:50:17,True
UPD000557,CUST00413,2026-02-06 07:11:17,phone,that,feeling,UPDATE,2026-02-06 07:11:17,2026-03-16 07:11:17,False
UPD000558,CUST00913,2026-01-28 14:01:27,city,choice,lay,INSERT,2026-01-28 14:01:27,2026-02-09 14:01:27,True
UPD000559,CUST00987,2025-05-19 11:04:00,phone,one,TV,INSERT,2025-05-19 11:04:00,2025-06-18 11:04:00,True
UPD000560,CUST00733,2025-09-15 23:01:37,phone,any,speech,DELETE,2025-09-15 23:01:37,2025-09-21 23:01:37,True
UPD000561,CUST00907,2025-09-11 04:02:29,loyalty_tier,which,though,INSERT,2025-09-11 04:02:29,2025-09-21 04:02:29,True
UPD000562,CUST00794,2025-07-31 22:14:40,loyalty_tier,brother,read,INSERT,2025-07-31 22:14:40,2025-08-03 22:14:40,False
UPD000563,CUST00997,2025-07-30 06:13:26,loyalty_tier,pull,sort,UPDATE,2025-07-30 06:13:26,2025-09-15 06:13:26,True
UPD000564,CUST00701,2025-11-10 02:58:01,email,season,although,INSERT,2025-11-10 02:58:01,2025-11-20 02:58:01,True
UPD000565,CUST00116,2025-11-12 11:44:34,phone,which,street,DELETE,2025-11-12 11:44:34,2026-01-02 11:44:34,True
UPD000566,CUST00971,2025-11-29 06:30:07,city,relate,control,DELETE,2025-11-29 06:30:07,2025-12-03 06:30:07,False
UPD000567,CUST00243,2026-02-18 14:18:39,state,voice,condition,DELETE,2026-02-18 14:18:39,2026-03-01 14:18:39,False
UPD000568,CUST00972,2025-12-22 19:36:30,phone,manage,example,UPDATE,2025-12-22 19:36:30,2026-01-05 19:36:30,False
UPD000569,CUST00537,2025-09-14 13:43:34,loyalty_tier,fight,bill,INSERT,2025-09-14 13:43:34,2025-10-06 13:43:34,True
UPD000570,CUST00656,2025-05-24 06:48:29,phone,without,enter,DELETE,2025-05-24 06:48:29,2025-06-13 06:48:29,True
UPD000571,CUST00580,2025-07-18 14:58:43,state,receive,dream,INSERT,2025-07-18 14:58:43,2025-08-08 14:58:43,True
UPD000572,CUST00565,2026-02-12 18:21:24,city,west,clear,DELETE,2026-02-12 18:21:24,2026-03-29 18:21:24,True
UPD000573,CUST00681,2026-02-10 17:35:15,city,how,thank,INSERT,2026-02-10 17:35:15,2026-03-31 17:35:15,True
UPD000574,CUST00341,2026-03-25 19:13:58,city,court,similar,UPDATE,2026-03-25 19:13:58,2026-04-18 19:13:58,True
UPD000575,CUST00275,2025-11-07 17:22:57,phone,number,what,DELETE,2025-11-07 17:22:57,2025-11-18 17:22:57,False
UPD000576,CUST00449,2025-06-05 16:07:41,state,save,education,INSERT,2025-06-05 16:07:41,2025-06-29 16:07:41,True
UPD000577,CUST00434,2026-02-28 15:11:49,loyalty_tier,win,real,DELETE,2026-02-28 15:11:49,2026-04-21 15:11:49,False
UPD000578,CUST00003,2025-11-28 02:55:28,city,probably,outside,DELETE,2025-11-28 02:55:28,2025-11-29 02:55:28,False
UPD000579,CUST00023,2025-05-17 18:52:22,phone,shake,bag,UPDATE,2025-05-17 18:52:22,2025-06-19 18:52:22,True
UPD000580,CUST00831,2025-05-18 14:55:39,loyalty_tier,listen,budget,DELETE,2025-05-18 14:55:39,2025-06-28 14:55:39,True
UPD000581,CUST00887,2025-08-06 08:26:46,city,doctor,expert,UPDATE,2025-08-06 08:26:46,2025-08-25 08:26:46,False
UPD000582,CUST00679,2026-01-13 09:34:31,state,for,else,UPDATE,2026-01-13 09:34:31,2026-02-27 09:34:31,True
UPD000583,CUST00370,2025-05-17 18:00:47,email,vote,bring,UPDATE,2025-05-17 18:00:47,2025-06-10 18:00:47,False
UPD000584,CUST00477,2025-07-31 04:17:55,phone,expert,free,UPDATE,2025-07-31 04:17:55,2025-09-04 04:17:55,True
UPD000585,CUST00632,2025-11-28 08:49:57,email,test,others,DELETE,2025-11-28 08:49:57,2026-01-20 08:49:57,True
UPD000586,CUST00849,2025-05-31 00:11:46,phone,some,no,DELETE,2025-05-31 00:11:46,2025-06-26 00:11:46,False
UPD000587,CUST00119,2025-07-22 05:26:44,phone,billion,eat,DELETE,2025-07-22 05:26:44,2025-07-26 05:26:44,True
UPD000588,CUST00471,2025-11-10 19:56:32,loyalty_tier,all,page,INSERT,2025-11-10 19:56:32,2025-11-21 19:56:32,True
UPD000589,CUST00181,2025-08-14 17:57:20,email,fear,return,DELETE,2025-08-14 17:57:20,2025-10-10 17:57:20,False
UPD000590,CUST00899,2025-12-25 09:51:32,city,Congress,appear,INSERT,2025-12-25 09:51:32,2026-01-09 09:51:32,True
UPD000591,CUST00288,2026-01-26 00:14:43,email,think,enter,INSERT,2026-01-26 00:14:43,2026-03-13 00:14:43,True
UPD000592,CUST00534,2025-10-25 11:19:51,state,ok,material,DELETE,2025-10-25 11:19:51,2025-10-28 11:19:51,True
UPD000593,CUST00919,2025-07-16 21:15:35,city,second,who,UPDATE,2025-07-16 21:15:35,2025-08-29 21:15:35,True
UPD000594,CUST00759,2025-11-22 21:48:04,state,practice,usually,INSERT,2025-11-22 21:48:04,2026-01-18 21:48:04,True
UPD000595,CUST00658,2025-10-30 02:03:57,city,forget,loss,INSERT,2025-10-30 02:03:57,2025-12-09 02:03:57,False
UPD000596,CUST00812,2026-03-23 10:00:10,loyalty_tier,real,understand,DELETE,2026-03-23 10:00:10,2026-04-04 10:00:10,True
UPD000597,CUST00453,2026-04-02 20:18:47,phone,poor,look,DELETE,2026-04-02 20:18:47,2026-04-24 20:18:47,False
UPD000598,CUST00136,2025-05-18 09:02:37,city,difference,key,INSERT,2025-05-18 09:02:37,2025-06-29 09:02:37,True
UPD000599,CUST00648,2025-11-20 03:54:22,city,hour,strong,DELETE,2025-11-20 03:54:22,2025-12-18 03:54:22,False
UPD000600,CUST00068,2025-10-31 06:52:26,email,sort,organization,UPDATE,2025-10-31 06:52:26,2025-11-11 06:52:26,False
UPD000601,CUST00222,2025-10-23 23:55:54,phone,quickly,of,UPDATE,2025-10-23 23:55:54,2025-11-17 23:55:54,False
UPD000602,CUST00094,2025-12-07 17:19:59,city,subject,financial,DELETE,2025-12-07 17:19:59,2026-01-18 17:19:59,True
UPD000603,CUST00457,2025-10-01 17:00:00,loyalty_tier,deep,I,UPDATE,2025-10-01 17:00:00,2025-10-20 17:00:00,True
UPD000604,CUST00004,2025-09-24 08:50:29,loyalty_tier,position,decade,UPDATE,2025-09-24 08:50:29,2025-11-16 08:50:29,False
UPD000605,CUST00849,2025-05-09 18:57:36,email,often,mention,INSERT,2025-05-09 18:57:36,2025-05-29 18:57:36,True
UPD000606,CUST00790,2026-03-20 14:54:44,state,peace,source,DELETE,2026-03-20 14:54:44,2026-03-26 14:54:44,False
UPD000607,CUST00385,2026-02-11 04:39:31,email,whatever,body,DELETE,2026-02-11 04:39:31,2026-03-28 04:39:31,False
UPD000608,CUST00639,2025-05-11 22:44:13,loyalty_tier,public,she,UPDATE,2025-05-11 22:44:13,2025-06-06 22:44:13,True
UPD000609,CUST00723,2025-12-11 11:00:16,phone,action,everybody,INSERT,2025-12-11 11:00:16,2025-12-15 11:00:16,True
UPD000610,CUST00513,2025-12-24 17:51:47,city,next,hair,UPDATE,2025-12-24 17:51:47,2026-01-10 17:51:47,True
UPD000611,CUST00452,2025-07-20 17:48:52,phone,protect,development,DELETE,2025-07-20 17:48:52,2025-09-15 17:48:52,False
UPD000612,CUST00732,2025-09-07 11:04:11,phone,hot,billion,UPDATE,2025-09-07 11:04:11,2025-10-22 11:04:11,True
UPD000613,CUST00192,2025-10-18 04:00:29,city,fine,over,UPDATE,2025-10-18 04:00:29,2025-11-28 04:00:29,False
UPD000614,CUST00708,2025-06-28 06:43:07,state,present,so,INSERT,2025-06-28 06:43:07,2025-07-09 06:43:07,True
UPD000615,CUST00833,2025-10-18 03:31:55,city,as,certain,UPDATE,2025-10-18 03:31:55,2025-11-18 03:31:55,False
UPD000616,CUST00135,2025-08-05 05:55:15,loyalty_tier,place,population,UPDATE,2025-08-05 05:55:15,2025-08-23 05:55:15,False
UPD000617,CUST00775,2025-11-26 02:26:03,city,worker,that,INSERT,2025-11-26 02:26:03,2026-01-19 02:26:03,True
UPD000618,CUST00024,2025-08-29 23:47:50,email,give,office,DELETE,2025-08-29 23:47:50,2025-10-12 23:47:50,True
UPD000619,CUST00058,2025-12-22 23:05:35,city,attorney,people,UPDATE,2025-12-22 23:05:35,2026-01-06 23:05:35,False
UPD000620,CUST00487,2025-10-02 18:59:17,loyalty_tier,pull,author,UPDATE,2025-10-02 18:59:17,2025-11-20 18:59:17,True
UPD000621,CUST00818,2026-03-28 15:41:50,state,truth,member,INSERT,2026-03-28 15:41:50,2026-05-01 15:41:50,True
UPD000622,CUST00719,2025-08-26 05:04:00,loyalty_tier,every,professor,INSERT,2025-08-26 05:04:00,2025-09-07 05:04:00,True
UPD000623,CUST00410,2026-03-21 23:54:54,email,into,effort,INSERT,2026-03-21 23:54:54,2026-03-29 23:54:54,True
UPD000624,CUST00857,2025-06-24 18:43:32,state,rest,central,DELETE,2025-06-24 18:43:32,2025-06-26 18:43:32,False
UPD000625,CUST00434,2026-02-12 23:32:12,city,book,say,UPDATE,2026-02-12 23:32:12,2026-04-09 23:32:12,False
UPD000626,CUST00708,2025-10-27 06:58:58,state,who,staff,UPDATE,2025-10-27 06:58:58,2025-12-16 06:58:58,True
UPD000627,CUST00281,2026-01-20 19:59:22,email,down,staff,DELETE,2026-01-20 19:59:22,2026-03-18 19:59:22,True
UPD000628,CUST00844,2026-02-01 21:36:09,city,bank,vote,INSERT,2026-02-01 21:36:09,2026-03-24 21:36:09,False
UPD000629,CUST00267,2025-09-26 18:57:35,loyalty_tier,travel,onto,INSERT,2025-09-26 18:57:35,2025-11-09 18:57:35,True
UPD000630,CUST00477,2026-03-17 17:11:56,email,mouth,indicate,UPDATE,2026-03-17 17:11:56,2026-04-23 17:11:56,True
UPD000631,CUST00424,2025-09-28 18:35:44,phone,adult,impact,INSERT,2025-09-28 18:35:44,2025-11-21 18:35:44,True
UPD000632,CUST00461,2026-03-26 11:15:56,email,cost,bank,UPDATE,2026-03-26 11:15:56,2026-04-20 11:15:56,False
UPD000633,CUST00320,2025-08-18 15:01:50,phone,hour,reason,UPDATE,2025-08-18 15:01:50,2025-09-26 15:01:50,True
UPD000634,CUST00868,2025-06-28 11:02:47,city,out,special,DELETE,2025-06-28 11:02:47,2025-07-11 11:02:47,True
UPD000635,CUST00201,2025-08-27 14:26:47,state,news,if,UPDATE,2025-08-27 14:26:47,2025-10-10 14:26:47,False
UPD000636,CUST00379,2026-02-26 15:36:48,city,though,say,INSERT,2026-02-26 15:36:48,2026-04-17 15:36:48,False
UPD000637,CUST00184,2025-07-28 12:31:50,phone,perform,woman,UPDATE,2025-07-28 12:31:50,2025-09-19 12:31:50,False
UPD000638,CUST00049,2025-08-20 13:04:35,city,behavior,certain,DELETE,2025-08-20 13:04:35,2025-09-30 13:04:35,True
UPD000639,CUST00468,2025-11-03 13:13:43,email,player,determine,DELETE,2025-11-03 13:13:43,2025-11-04 13:13:43,False
UPD000640,CUST00779,2025-09-06 04:15:08,phone,rock,mother,UPDATE,2025-09-06 04:15:08,2025-10-15 04:15:08,True
UPD000641,CUST00437,2025-12-16 15:48:03,phone,building,agree,INSERT,2025-12-16 15:48:03,2026-01-30 15:48:03,True
UPD000642,CUST00813,2025-08-07 09:54:02,state,five,involve,DELETE,2025-08-07 09:54:02,2025-10-03 09:54:02,True
UPD000643,CUST00905,2025-08-22 08:21:55,phone,actually,financial,DELETE,2025-08-22 08:21:55,2025-08-24 08:21:55,False
UPD000644,CUST00783,2025-06-06 12:51:01,phone,toward,shake,INSERT,2025-06-06 12:51:01,2025-08-03 12:51:01,True
UPD000645,CUST00341,2025-09-02 12:05:00,phone,important,contain,UPDATE,2025-09-02 12:05:00,2025-09-22 12:05:00,False
UPD000646,CUST00884,2025-11-30 16:45:21,state,determine,learn,DELETE,2025-11-30 16:45:21,2025-12-24 16:45:21,True
UPD000647,CUST00681,2025-11-28 14:56:54,loyalty_tier,popular,despite,INSERT,2025-11-28 14:56:54,2026-01-25 14:56:54,False
UPD000648,CUST00449,2025-12-05 23:19:41,loyalty_tier,which,goal,INSERT,2025-12-05 23:19:41,2025-12-17 23:19:41,False
UPD000649,CUST00133,2026-01-14 04:13:36,city,fly,no,UPDATE,2026-01-14 04:13:36,2026-03-07 04:13:36,False
UPD000650,CUST00553,2025-05-21 04:23:01,city,religious,theory,UPDATE,2025-05-21 04:23:01,2025-05-31 04:23:01,True
UPD000651,CUST00628,2025-12-13 10:50:47,phone,side,science,DELETE,2025-12-13 10:50:47,2026-01-19 10:50:47,True
UPD000652,CUST00059,2025-07-16 11:15:46,phone,community,information,DELETE,2025-07-16 11:15:46,2025-09-07 11:15:46,False
UPD000653,CUST00702,2025-08-08 05:01:01,email,certainly,also,UPDATE,2025-08-08 05:01:01,2025-08-30 05:01:01,True
UPD000654,CUST00934,2025-08-31 22:39:46,state,personal,customer,DELETE,2025-08-31 22:39:46,2025-09-19 22:39:46,False
UPD000655,CUST00745,2025-10-19 06:24:46,phone,rock,happy,DELETE,2025-10-19 06:24:46,2025-11-09 06:24:46,True
UPD000656,CUST00683,2025-09-30 15:27:33,email,take,lose,UPDATE,2025-09-30 15:27:33,2025-11-11 15:27:33,True
UPD000657,CUST00044,2026-03-19 23:47:18,state,risk,morning,UPDATE,2026-03-19 23:47:18,2026-03-21 23:47:18,True
UPD000658,CUST00200,2025-10-06 18:06:38,email,guy,room,UPDATE,2025-10-06 18:06:38,2025-11-03 18:06:38,False
UPD000659,CUST00548,2026-02-09 04:00:43,city,peace,picture,DELETE,2026-02-09 04:00:43,2026-03-21 04:00:43,False
UPD000660,CUST00402,2026-03-24 11:54:26,email,some,success,INSERT,2026-03-24 11:54:26,2026-04-11 11:54:26,False
UPD000661,CUST00484,2025-07-09 21:48:14,loyalty_tier,choose,her,DELETE,2025-07-09 21:48:14,2025-08-30 21:48:14,True
UPD000662,CUST00769,2025-10-14 00:49:12,state,kind,many,UPDATE,2025-10-14 00:49:12,2025-11-18 00:49:12,True
UPD000663,CUST00087,2026-01-05 01:28:48,phone,only,price,DELETE,2026-01-05 01:28:48,2026-02-08 01:28:48,True
UPD000664,CUST00891,2026-01-04 21:57:26,phone,left,future,UPDATE,2026-01-04 21:57:26,2026-03-05 21:57:26,True
UPD000665,CUST00385,2025-11-04 21:35:42,city,east,sometimes,INSERT,2025-11-04 21:35:42,2025-11-19 21:35:42,True
UPD000666,CUST00767,2025-06-08 19:42:16,email,close,claim,INSERT,2025-06-08 19:42:16,2025-08-06 19:42:16,False
UPD000667,CUST00706,2026-01-29 15:05:22,city,and,who,DELETE,2026-01-29 15:05:22,2026-03-20 15:05:22,True
UPD000668,CUST00880,2025-10-09 09:00:40,loyalty_tier,leg,Republican,INSERT,2025-10-09 09:00:40,2025-10-15 09:00:40,True
UPD000669,CUST00166,2026-01-23 02:33:13,email,find,job,INSERT,2026-01-23 02:33:13,2026-02-24 02:33:13,True
UPD000670,CUST00534,2025-12-20 04:15:03,state,resource,long,INSERT,2025-12-20 04:15:03,2026-01-12 04:15:03,False
UPD000671,CUST00627,2025-05-20 13:11:37,city,yes,clearly,INSERT,2025-05-20 13:11:37,2025-07-10 13:11:37,True
UPD000672,CUST00716,2025-09-21 09:17:45,city,happen,push,DELETE,2025-09-21 09:17:45,2025-11-05 09:17:45,False
UPD000673,CUST00257,2025-07-20 08:54:49,phone,stand,front,DELETE,2025-07-20 08:54:49,2025-07-26 08:54:49,True
UPD000674,CUST00804,2026-01-13 14:40:35,city,network,type,INSERT,2026-01-13 14:40:35,2026-03-08 14:40:35,False
UPD000675,CUST00676,2026-04-02 21:01:25,email,chair,board,INSERT,2026-04-02 21:01:25,2026-04-03 21:01:25,False
UPD000676,CUST00428,2025-09-24 03:08:09,state,purpose,about,DELETE,2025-09-24 03:08:09,2025-10-16 03:08:09,True
UPD000677,CUST00242,2025-05-28 10:24:07,loyalty_tier,institution,rich,UPDATE,2025-05-28 10:24:07,2025-07-10 10:24:07,True
UPD000678,CUST00255,2025-09-11 06:36:12,email,though,stuff,INSERT,2025-09-11 06:36:12,2025-10-26 06:36:12,True
UPD000679,CUST00369,2025-05-21 12:21:15,phone,pass,end,UPDATE,2025-05-21 12:21:15,2025-07-19 12:21:15,False
UPD000680,CUST00343,2026-01-08 19:21:01,email,cover,nor,UPDATE,2026-01-08 19:21:01,2026-01-31 19:21:01,True
UPD000681,CUST00409,2025-12-14 14:49:08,loyalty_tier,statement,stand,UPDATE,2025-12-14 14:49:08,2026-01-30 14:49:08,False
UPD000682,CUST00715,2026-01-23 18:50:22,loyalty_tier,data,suffer,INSERT,2026-01-23 18:50:22,2026-03-08 18:50:22,True
UPD000683,CUST00561,2026-01-11 22:02:15,loyalty_tier,debate,husband,UPDATE,2026-01-11 22:02:15,2026-01-18 22:02:15,False
UPD000684,CUST00658,2025-05-14 09:58:08,city,investment,take,DELETE,2025-05-14 09:58:08,2025-06-03 09:58:08,True
UPD000685,CUST00239,2025-08-15 03:37:11,loyalty_tier,learn,enter,UPDATE,2025-08-15 03:37:11,2025-08-31 03:37:11,True
UPD000686,CUST00092,2026-01-20 13:56:32,city,a,later,UPDATE,2026-01-20 13:56:32,2026-02-27 13:56:32,False
UPD000687,CUST00765,2026-02-21 19:46:20,email,action,happy,UPDATE,2026-02-21 19:46:20,2026-03-01 19:46:20,True
UPD000688,CUST00891,2025-11-24 00:21:01,city,property,example,UPDATE,2025-11-24 00:21:01,2025-11-27 00:21:01,True
UPD000689,CUST00127,2025-11-11 07:42:05,loyalty_tier,stage,from,INSERT,2025-11-11 07:42:05,2025-11-15 07:42:05,False
UPD000690,CUST00282,2025-08-26 11:49:29,state,company,company,UPDATE,2025-08-26 11:49:29,2025-09-17 11:49:29,True
UPD000691,CUST00331,2025-09-06 23:08:22,city,finish,ground,UPDATE,2025-09-06 23:08:22,2025-09-15 23:08:22,True
UPD000692,CUST00594,2025-09-01 05:38:29,city,trial,least,INSERT,2025-09-01 05:38:29,2025-10-18 05:38:29,False
UPD000693,CUST00405,2025-05-28 23:22:02,city,age,then,DELETE,2025-05-28 23:22:02,2025-06-09 23:22:02,False
UPD000694,CUST00025,2026-03-01 08:55:20,phone,drug,trouble,INSERT,2026-03-01 08:55:20,2026-04-29 08:55:20,False
UPD000695,CUST00676,2025-10-25 05:12:36,loyalty_tier,section,home,DELETE,2025-10-25 05:12:36,2025-10-28 05:12:36,True
UPD000696,CUST00678,2026-02-06 16:50:50,loyalty_tier,section,sport,UPDATE,2026-02-06 16:50:50,2026-03-03 16:50:50,True
UPD000697,CUST00226,2025-08-18 04:10:57,state,people,she,DELETE,2025-08-18 04:10:57,2025-09-25 04:10:57,False
UPD000698,CUST00437,2025-10-29 11:41:26,email,upon,half,INSERT,2025-10-29 11:41:26,2025-11-24 11:41:26,False
UPD000699,CUST00999,2025-12-28 11:57:52,phone,night,reason,INSERT,2025-12-28 11:57:52,2026-02-04 11:57:52,True
UPD000700,CUST00364,2026-02-14 23:51:42,phone,stay,lay,INSERT,2026-02-14 23:51:42,2026-02-16 23:51:42,False
UPD000701,CUST00129,2026-01-23 00:42:09,state,large,action,INSERT,2026-01-23 00:42:09,2026-02-23 00:42:09,False
UPD000702,CUST00213,2026-01-30 02:19:44,city,beat,simply,UPDATE,2026-01-30 02:19:44,2026-02-11 02:19:44,True
UPD000703,CUST00662,2025-09-06 15:12:31,state,go,top,INSERT,2025-09-06 15:12:31,2025-09-19 15:12:31,True
UPD000704,CUST00252,2026-02-05 17:08:07,state,himself,manage,DELETE,2026-02-05 17:08:07,2026-03-11 17:08:07,True
